spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,4,0,0,Malaysia,2024-11-19,92,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,
0TRKtVvsVmOkXCvnq5AgNE,Reminisensi,Insomniacks,5,0,0,Malaysia,2024-11-19,65,False,265406,Kepala Batu EP,2020-07-24,0.464,0.601,10,-7.043,1,0.0256,0.0815,0,0.105,0.267,77.986,4,
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,6,0,25,Malaysia,2024-11-19,89,False,226600,FOUR (Deluxe),2014-11-17,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,7,2,10,Malaysia,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,8,-1,-2,Malaysia,2024-11-19,89,True,136627,Mantra,2024-10-10,0.894,0.725,10,-4.984,0,0.0432,0.00434,0.0000115,0.0815,0.838,116.988,4,
0hlZ8daapg8QHpHsDyaqbg,Hanya Aku,Hyper Act,9,6,11,Malaysia,2024-11-19,61,False,200163,Impian,2014-06-15,0.451,0.509,0,-7.234,1,0.0292,0.745,0,0.131,0.171,157.978,4,
67C6LHREqmytK923Ak6R0I,Sempurna,Insomniacks,10,1,2,Malaysia,2024-11-19,62,False,251714,Sempurna,2022-02-14,0.317,0.38,9,-10.414,1,0.0319,0.467,0.000027,0.091,0.191,135.563,3,
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",1,0,0,Mexico,2024-11-19,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3,
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,2,0,0,Mexico,2024-11-19,89,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,0.00000677,0.0922,0.936,120.208,3,
4OLT65TRsOx3Iv1TlCcQVb,Presidente,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",3,0,1,Mexico,2024-11-19,85,True,181064,Presidente,2024-10-21,0.732,0.827,11,-4.152,1,0.0585,0.123,0,0.117,0.584,105.145,1,
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",4,0,-1,Mexico,2024-11-19,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0,0.216,0.929,109.935,3,
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,"Tito Double P, Chino Pacas",5,0,0,Mexico,2024-11-19,87,True,144674,INCÓMODO,2024-08-22,0.818,0.447,5,-10.247,0,0.047,0.514,0.0000814,0.187,0.693,120.09,1,
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",6,0,0,Mexico,2024-11-19,86,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,0.0000327,0.176,0.893,132.731,3,
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",7,0,0,Mexico,2024-11-19,85,True,163031,INCÓMODO,2024-08-22,0.666,0.764,4,-6.297,0,0.116,0.366,0,0.347,0.729,148.853,4,
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,8,0,2,Mexico,2024-11-19,85,False,150523,Atento Aviso ... Rey Sin Reina,2024-09-05,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,3,
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",9,0,0,Mexico,2024-11-19,84,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3,
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,10,1,12,Mexico,2024-11-19,78,True,178336,Que Sigan Llegando Las Pacas (Extended),2024-10-18,0.658,0.614,10,-6.981,1,0.0324,0.105,0.0000218,0.092,0.465,119.893,3,
7LXk7g4i8JxXXWNhDrSQq4,112,Pause,1,0,49,Morocco,2024-11-19,56,False,270071,112,2024-11-14,0.672,0.648,9,-12.556,0,0.558,0.565,0,0.113,0.671,114.251,4,
2CgT7751h4Rply3vAkTYEk,DIPLOMATICO,ElGrandeToto,2,0,-1,Morocco,2024-11-19,69,True,196697,DIPLOMATICO,2024-10-23,0.832,0.573,4,-8.699,0,0.113,0.647,0.0009,0.115,0.456,109.992,4,
0AUEVIEFpYGpCUWFvtItPQ,L’Bayda Mon Amour,Pause,3,0,47,Morocco,2024-11-19,55,False,288949,112,2024-11-14,0.696,0.558,3,-10.057,0,0.208,0.408,0,0.114,0.262,149.942,3,
3fgiLAfOwmf99Nz1ym2Udo,Metapsy,Pause,4,0,46,Morocco,2024-11-19,54,False,113592,112,2024-11-14,0.936,0.548,8,-10.874,0,0.424,0.148,0.0000152,0.101,0.689,110.031,4,
585Ki2LdPG0kIDO39gkTLu,Mchta w Gdem,Pause,5,1,45,Morocco,2024-11-19,53,False,186456,112,2024-11-14,0.854,0.478,10,-7.804,0,0.123,0.15,0.00202,0.126,0.311,93.117,4,
5IjYvPZQuDVT2cSwEVzfKG,C.C,Pause,6,-1,44,Morocco,2024-11-19,53,False,211208,112,2024-11-14,0.873,0.648,7,-9.672,1,0.316,0.396,0,0.103,0.84,99.949,4,
3rHFfYuVN8R03NmS5hEevV,Kamigaz,Pause,7,0,43,Morocco,2024-11-19,53,False,158733,112,2024-11-14,0.872,0.626,2,-10.709,1,0.374,0.335,0.0000025,0.359,0.604,91.018,4,
7FBunaSjBNii9ODtZ1GcY7,Spartacus,Pause,8,0,42,Morocco,2024-11-19,52,False,185434,112,2024-11-14,0.683,0.57,9,-10.071,0,0.134,0.0177,0.00000698,0.237,0.161,114.598,4,
7vWicmb7l0V3SjSylH4u9v,In-trou,Pause,9,0,41,Morocco,2024-11-19,50,False,205543,112,2024-11-14,0.638,0.559,7,-12.164,1,0.466,0.257,0.00346,0.489,0.0493,180.212,4,
0wKhdPK4fHXRnOskjvgWqe,Fi Derbi (feat. ElGrandeToto),"SKY, ElGrandeToto",10,0,-8,Morocco,2024-11-19,63,True,183947,Fi Derbi (feat. ElGrandeToto),2024-09-20,0.562,0.465,4,-10.223,0,0.551,0.877,0,0.0843,0.489,142.127,3,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1,0,2,Latvia,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,2,1,48,Latvia,2024-11-19,77,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,0.00000134,0.11,0.56,66.495,5,
3shkGvIvCCLi8Tml4fdZgw,Vai ne,"Grēta, Wiesulis",3,-1,47,Latvia,2024-11-19,35,False,167500,Vai ne,2024-11-14,0.72,0.679,6,-7.049,0,0.0729,0.278,0,0.102,0.638,134.149,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,4,0,-2,Latvia,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",5,0,-1,Latvia,2024-11-19,92,True,256000,Timeless,2024-09-27,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4,
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",6,0,5,Latvia,2024-11-19,84,True,190285,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,0.47,0.652,2,-9.629,1,0.0561,0.0831,0.0000408,0.175,0.104,141.981,4,
3IZUwm8nYtVN6zqw9fa9W4,Raķešu Zinātne,"Fiņķis, Patrisha",7,2,1,Latvia,2024-11-19,44,False,206315,Raķešu Zinātne,2023-03-10,0.634,0.726,9,-8.364,0,0.114,0.0155,0,0.244,0.494,113.96,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",8,-1,-3,Latvia,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,9,3,0,Latvia,2024-11-19,88,False,86983,THE FIRST TIME,2023-11-10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",10,0,-3,Latvia,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",1,1,0,Luxembourg,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
1cRtvrg3obMXE8ls9Zxv1G,Party,"BIANCO VELEZ, DIMA & LALO",2,48,0,Luxembourg,2024-11-19,60,False,182000,Party,2024-10-04,0.707,0.855,8,-3.459,0,0.303,0.257,0,0.0883,0.677,179.883,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,3,1,47,Luxembourg,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",4,1,0,Luxembourg,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,5,5,11,Luxembourg,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
71T6RLSxxPbDTskWGoMhI2,AVATARIAN,Universal King,6,0,44,Luxembourg,2024-11-19,34,True,123524,AVATARIAN,2024-09-22,0.592,0.607,1,-11.318,0,0.0513,0.00393,0.000789,0.366,0.37,144.936,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,7,7,13,Luxembourg,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,-1,-5,Luxembourg,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,9,2,-3,Luxembourg,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,10,-1,-5,Luxembourg,2024-11-19,89,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3,
2iYWspPgOWNEDkx7tSzD2Y,Jeigu Žinai Ko Tu Nori,Adomas Vyšniauskas,1,0,0,Lithuania,2024-11-19,50,False,210404,Jeigu Žinai Ko Tu Nori,2024-11-03,0.707,0.714,2,-9.009,0,0.0271,0.301,0.00138,0.118,0.936,115.983,4,
7bi0RIjwiZ0r6HlW0Lb4eq,Vienas,Free Finga,2,0,2,Lithuania,2024-11-19,50,False,253714,Plastika,2024-03-21,0.687,0.688,11,-8.163,0,0.0584,0.0213,0.00867,0.0944,0.393,140.003,4,
2p9Jb5GxSdQvCJ7zTBSuXK,1000 Vėtrų,Jessica Shy,3,0,-1,Lithuania,2024-11-19,52,False,127272,Sutemos,2024-05-31,0.827,0.694,2,-6.477,1,0.0346,0.286,0.000577,0.106,0.875,132.015,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,4,0,-1,Lithuania,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",5,1,0,Lithuania,2024-11-19,92,True,256000,Timeless,2024-09-27,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",6,5,3,Lithuania,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",7,3,-1,Lithuania,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
7oT03aTBgEAC3MqizjLL71,Tarp Geltonų Rūtų,Jessica Shy,8,-3,-1,Lithuania,2024-11-19,49,False,123000,Sutemos,2024-05-31,0.76,0.74,9,-5.912,0,0.0307,0.278,0,0.244,0.548,119.956,4,
4ERWqVw8qbX1enXHkYEH0C,Troleibusas,Gabrielė Vilkickytė,9,-1,41,Lithuania,2024-11-19,35,False,276601,Troleibusas,2024-11-15,0.655,0.365,11,-13.313,0,0.0281,0.779,0.0263,0.165,0.295,109.981,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,10,-1,-2,Lithuania,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1,0,0,Kazakhstan,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",2,1,0,Kazakhstan,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3,-1,0,Kazakhstan,2024-11-19,86,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",4,0,0,Kazakhstan,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
6hvPHIYi04pKv1vvTeVF9j,Привет,Bakr,5,1,0,Kazakhstan,2024-11-19,54,False,155121,Привет,2023-09-01,0.808,0.49,3,-6.293,1,0.123,0.605,0,0.155,0.275,82.014,4,
3qPi9H4HOdYIl9Lr4WPLJU,Очи,Bakr,6,-1,2,Kazakhstan,2024-11-19,56,False,170789,Очи,2021-12-03,0.894,0.548,5,-6.839,0,0.0469,0.815,0.00000106,0.104,0.629,114.031,4,
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,7,2,2,Kazakhstan,2024-11-19,92,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,
54w04Shxa9xRKJkZQp7uqB,Sheker,Darkhan Juzz,8,-1,5,Kazakhstan,2024-11-19,50,False,217354,TBRN,2019-04-26,0.705,0.55,8,-8.729,0,0.128,0.48,0,0.328,0.491,160.017,4,
4ExjsnUFdOejQZLk9aysrl,Арман - Сені күнде көру,IL'HAN,9,4,2,Kazakhstan,2024-11-19,52,False,170666,Арман (Сені күнде көру),2022-09-20,0.625,0.574,11,-6.543,0,0.178,0.467,0.0000081,0.221,0.533,90.011,4,
1jgFeioctc38E4VOoPz1nr,Баяғыдай,Duman,10,1,2,Kazakhstan,2024-11-19,49,False,201224,Баяғыдай,2024-06-19,0.606,0.465,4,-9.072,0,0.0421,0.407,0,0.153,0.406,119.851,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1,0,0,South Korea,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",2,0,0,South Korea,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,3,0,1,South Korea,2024-11-19,77,False,207347,MUSE,2024-07-19,0.687,0.747,1,-5.496,0,0.0883,0.056,0.00000134,0.11,0.56,66.495,5,
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",4,1,1,South Korea,2024-11-19,84,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4,
3coRPMnFg2dJcPu5RMloa9,Whiplash,aespa,5,-1,-2,South Korea,2024-11-19,80,False,183226,Whiplash - The 5th Mini Album,2024-10-21,0.863,0.9,10,-2.974,0,0.0448,0.0953,0.0212,0.0786,0.748,126.023,4,
2Qcbspnftnon37jibwyvMU,I'll Be There,Jin,6,0,14,South Korea,2024-11-19,89,False,181677,I'll Be There,2024-10-25,0.538,0.738,10,-2.412,1,0.0445,0.0351,0,0.0898,0.736,148.887,4,
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,7,0,43,South Korea,2024-11-19,84,False,151646,Happy,2024-11-15,0.487,0.711,8,-4.22,1,0.0322,0.000175,0,0.152,0.317,146.921,4,
1agDCV4zQqaFwJQNsTgmL1,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",8,1,2,South Korea,2024-11-19,72,False,182840,MUSE,2024-07-19,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,
1k68vKHNQXU5CHqcM7Yp7N,HAPPY,DAY6,9,-1,-1,South Korea,2024-11-19,64,False,189934,Fourever,2024-03-18,0.535,0.963,9,-3.363,1,0.0798,0.000873,0,0.137,0.614,80.002,4,
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",10,2,-1,South Korea,2024-11-19,79,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",1,0,0,Japan,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
78W4mTLIh4qoLu92W4IQhO,ライラック,Mrs. GREEN APPLE,2,1,0,Japan,2024-11-19,76,False,288200,ライラック,2024-04-11,0.531,0.794,10,-4.363,1,0.0964,0.0176,0,0.082,0.775,149.923,4,
6KYOlIwDHbrbeBbJEtQ0Fj,オトノケ - Otonoke,Creepy Nuts,3,-1,1,Japan,2024-11-19,85,False,185626,オトノケ - Otonoke,2024-10-04,0.517,0.842,1,-6.905,1,0.348,0.062,0.0575,0.158,0.643,169.745,4,
5skCbGGAnc7Ns18Figz54h,Bunny Girl,AKASAKI,4,0,-1,Japan,2024-11-19,77,False,217492,Bunny Girl,2024-10-02,0.729,0.682,5,-8.726,0,0.0593,0.00174,0,0.197,0.683,159.932,4,
4PCQHOJFMV9BWq46UMVf2l,familie,Mrs. GREEN APPLE,5,1,2,Japan,2024-11-19,75,False,222714,familie,2024-08-08,0.67,0.827,9,-4.481,1,0.0797,0.0516,0,0.0357,0.761,95.472,4,
0teqQ0PYqVDyyXJuPOyMhu,ケセラセラ,Mrs. GREEN APPLE,6,1,0,Japan,2024-11-19,72,False,272226,ANTENNA,2023-07-04,0.756,0.578,6,-4.575,0,0.0327,0.0306,0,0.0534,0.677,115.004,4,
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,7,-2,-2,Japan,2024-11-19,92,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,
7Cnpb1vBbC46RgVyyKLH7p,Whiplash,aespa,8,42,1,Japan,2024-11-19,71,False,183226,Whiplash - The 5th Mini Album,2024-10-21,0.862,0.902,10,-2.953,0,0.0449,0.0925,0.0191,0.0803,0.736,126.006,4,
3QIAwtEEDOrv0g5NKCGrXZ,花束,back number,9,0,2,Japan,2024-11-19,72,False,286053,スーパースター,2011-10-26,0.519,0.713,2,-3.612,1,0.0324,0.0178,0,0.353,0.505,159.963,4,
2dcUJfnd2BAKS7jUSdlmmO,NEW LOOK,MISAMO,10,1,-2,Japan,2024-11-19,63,False,196680,HAUTE COUTURE,2024-11-06,0.516,0.83,2,-4.114,1,0.134,0.177,0.00000226,0.0921,0.427,136.033,4,
25mDnFOFyPmebNAok8mavk,Islanda,Pinguini Tattici Nucleari,1,2,49,Italy,2024-11-19,62,True,217213,Islanda,2024-11-15,0.595,0.761,9,-4.619,1,0.0491,0.0634,0,0.182,0.337,88.001,4,
3yFgWoossjlaJ919XDCG4C,MI PIACCIONO LE ARMI,"Simba La Rue, FT Kings, Sick Luke",2,-1,-1,Italy,2024-11-19,76,True,129655,ESCI DAL TUNNEL,2024-10-18,0.603,0.6,1,-5.875,1,0.26,0.00539,0,0.089,0.707,86.168,4,
5nFyfjGy6AMZqkW0OMUWJJ,Per due come noi,"Olly, Angelina Mango, JVLI",3,-1,-1,Italy,2024-11-19,68,False,212853,TUTTA VITA,2024-10-25,0.584,0.616,10,-6.663,1,0.0764,0.462,0,0.0916,0.49,97.035,4,
1tse93p9ApWJtMGYRxCKNm,Ora che non ho più te,Cesare Cremonini,4,0,-1,Italy,2024-11-19,74,False,303032,Ora che non ho più te,2024-09-23,0.736,0.587,5,-6.99,1,0.0353,0.195,0,0.0939,0.485,118.014,4,
2gI2IA7QGtzKZKuahon3W1,Amore Disperato,Achille Lauro,5,1,1,Italy,2024-11-19,73,False,188918,Amore Disperato,2024-09-20,0.459,0.548,7,-7.113,0,0.0342,0.15,0,0.299,0.389,75.061,4,
4X4R6qsIicxIQIFbnDcJLO,Scarabocchi,"Olly, JVLI",6,1,1,Italy,2024-11-19,71,False,180137,TUTTA VITA,2024-10-25,0.369,0.505,5,-8.783,1,0.129,0.51,0,0.154,0.569,179.501,3,
1QcmAp6Ev2HuYxKujUwnw0,il filo rosso,Alfa,7,-2,-3,Italy,2024-11-19,66,False,187403,Non so chi ha creato il mondo ma so che era innamorato,2024-02-16,0.496,0.65,4,-6.109,1,0.0558,0.0846,0,0.424,0.542,169.918,3,
7heTgNdtbRD4n0Vg8rGYXo,HEETS (feat. Geolier),"Lele Blade, Geolier, Dele, Poison Beatz",8,0,-3,Italy,2024-11-19,72,False,177545,CON I MIEI OCCHI,2024-10-25,0.717,0.672,0,-4.521,0,0.124,0.17,0.00000606,0.126,0.456,110.097,4,
4iD0Ohz6dx6ii0zTglaBMn,BUIO DAVANTI,Lazza,9,0,0,Italy,2024-11-19,73,True,189642,LOCURA,2024-09-19,0.699,0.752,6,-5.777,0,0.0538,0.0406,0,0.13,0.331,125.969,4,
7sj9VfVtmcEZBDbRAsVXWY,TT LE GIRLZ (feat. Niky Savage),"ANNA, Niky Savage",10,0,-2,Italy,2024-11-19,75,True,144210,VERA BADDIE,2024-06-27,0.84,0.677,5,-6.065,1,0.104,0.171,0,0.0951,0.603,114.013,4,
3ovhC4v5a73S0afcOHhnu2,Dvel ég í draumahöll,Hafdís Huld,1,2,2,Iceland,2024-11-19,48,False,108901,Vögguvísur,2012-06-04,0.729,0.15,11,-13.306,1,0.0361,0.9,0.00000874,0.102,0.397,120.043,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,2,0,21,Iceland,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,3,3,25,Iceland,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
0YNjSwEcA9mZjyVqHppnMX,Snjókorn falla,Laddi,4,3,40,Iceland,2024-11-19,33,False,201688,Jóla hvað?,2007-01-01,0.824,0.621,9,-6.975,1,0.031,0.483,0.0000012,0.112,0.909,102.181,4,
0q2TiBDwdGZ4B8g3M7dNuO,Gemmér Gemmér,ICEGUYS,5,0,-1,Iceland,2024-11-19,38,False,181695,1918,2024-10-18,0.781,0.771,11,-3.729,0,0.0371,0.0842,0,0.141,0.741,114.976,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",6,-2,-4,Iceland,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
6dqtXAD7TqlhZVroaUigVC,Elli Egils,Herra Hnetusmjör,7,-6,-2,Iceland,2024-11-19,45,False,138430,KBE kynnir: Legend í Leiknum,2024-08-16,0.804,0.743,11,-7.645,1,0.0487,0.0102,0,0.124,0.51,117.062,4,
1l2AHO7bb47QGFKJmXhXMz,Litlar stjörnur,Hafdís Huld,8,3,1,Iceland,2024-11-19,44,False,152415,Vögguvísur,2012-06-04,0.698,0.118,5,-12.113,1,0.0298,0.912,0,0.116,0.552,93.086,4,
0Xh9sOCT7ZvmKg8KthRYnH,Sofðu unga ástin mín,Hafdís Huld,9,3,1,Iceland,2024-11-19,43,False,133050,Vögguvísur,2012-06-04,0.617,0.11,4,-10.594,0,0.0343,0.928,0,0.11,0.385,127.658,3,
5myQVDBhZvE7DIvsQICuKn,Óskasteinar,Hafdís Huld,10,4,2,Iceland,2024-11-19,44,False,99613,Vögguvísur,2012-06-04,0.697,0.0953,9,-13.16,0,0.0314,0.911,0,0.109,0.64,79.866,4,
0eCajpR75pDW0r64U6hP2x,Jo Tum Mere Ho,Anuv Jain,1,0,0,India,2024-11-19,84,False,251813,Jo Tum Mere Ho,2024-08-02,0.46,0.302,1,-12.934,0,0.0398,0.661,0,0.293,0.176,123.871,5,
4vHRQnzGcKEtqsLH70tAms,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir",2,0,0,India,2024-11-19,77,False,240066,"Raanjhan (From ""Do Patti"")",2024-10-04,0.444,0.49,6,-7.328,1,0.0295,0.809,0.0000296,0.107,0.2,92.107,4,
